368356720;;;;387858897;;;;429012775;;;;524239976;;;;572347436;;;;624983366;;;;765069497;;;;811680158;;;;1001772277;;;;1055863339;;;;1156192495;;;;1396983255;;;;1591611385;;;;1883215699;;;;1915576554;;;;2345265597;;;;2369152086;;;;2458169923;;;;2940950420;;;;2954674780;;;;2968055938;;;;2985598636;;;;3018699504;;;;3305530889;;;;3434360374;;;;3517889115;;;;3663829911;;;;3670574433;;;;3763186273;;;;3801127409;;;;3846775734;;;;3863942448;;;;4189930885;;;;4218485576;;;;4285755641;;;;
#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;1089.13;0;;0;1504.06;0;;1;2237.59;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;2037.8;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;2123.11;0;;1;2548.87;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;2355.77;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;333.894;0;;0;1496.81;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;1;1927.91;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;1060.97;0;;0;1504.06;0;;1;2279.1;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;2079.24;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;2168.24;0;;1;2598.59;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;2400.44;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;341.629;0;;0;1496.81;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;1;1994.83;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;1016.09;0;;0;1504.06;0;;1;1668.06;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1493.03;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1568.23;0;;1;1877.27;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1740.61;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;375.339;0;;0;1496.81;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1581.4;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;962.885;0;;0;1504.06;0;;1;1657.77;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1487.57;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1563.31;0;;1;1863.81;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1731.24;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;337.819;0;;0;1496.81;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1585.25;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;939.219;0;;0;1504.06;0;;1;1661.98;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1489.18;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1566.46;0;;1;1870;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1734.75;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;327.569;0;;0;1496.81;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1592.65;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;935.352;0;;0;1504.06;0;;1;1663.41;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1490.14;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1567.8;0;;1;1874.88;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1735.84;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;328.138;0;;0;1496.81;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1593.04;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;936.836;0;;0;1504.06;0;;1;1687.41;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1511.54;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1597.38;0;;1;1904.92;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1761.08;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;325.205;0;;1;1657.98;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1603.46;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;0;1499.23;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;942.897;0;;0;1504.06;0;;1;1756.34;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1577.59;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1659.77;0;;1;1991.2;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1839.29;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;322.292;0;;1;1715.92;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1689.45;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1686.51;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;903.448;0;;0;1504.06;0;;1;1698.73;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1514.62;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1599.53;0;;1;1918.91;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1768.71;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;323.023;0;;1;1654.95;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1617.92;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1679.51;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;884.227;0;;0;1504.06;0;;1;1691.8;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1510.25;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1591.69;0;;1;1911.18;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1758.22;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;325.865;0;;1;1657.71;0;;0;1496.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1610.95;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1696.71;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;887.47;0;;0;1504.06;0;;1;1704.22;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1520;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1607.54;0;;1;1927.01;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1772.71;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;328.148;0;;1;1670.33;0;;1;1786.32;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1624.18;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1688.68;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;848.621;0;;0;1504.06;0;;1;1698.93;0;;0;772.548;0;;0;1511.3;0;;0;1267.46;0;;1;1513.8;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1599.53;0;;1;1922.64;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1764.93;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;329.185;0;;1;1659.58;0;;1;1730.81;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1618.36;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1685.42;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;904.338;0;;0;1504.06;0;;1;1694.31;0;;0;772.548;0;;0;1511.3;0;;1;2070;0;;1;1510.63;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1595.46;0;;1;1913.74;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1763.21;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;331.705;0;;1;1656.88;0;;1;1709.69;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1615.98;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1687.95;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;897.509;0;;0;1504.06;0;;1;1699.74;0;;0;772.548;0;;0;1511.3;0;;1;2057.21;0;;1;1513.75;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1599.71;0;;1;1914.86;0;;0;1496.81;0;;0;1269.88;0;;0;1506.47;0;;1;1765.42;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;334.81;0;;1;1660.57;0;;1;1701.17;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1619.85;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1692.35;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;954.585;0;;0;1504.06;0;;1;1703.14;0;;0;772.548;0;;0;1511.3;0;;1;2153.17;0;;1;1517.64;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1603.56;0;;1;1914.17;0;;0;1496.81;0;;1;2020.33;0;;0;1506.47;0;;1;1767.75;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;343.247;0;;1;1667.82;0;;1;1701.51;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1625.15;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1684.07;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;927.523;0;;0;1504.06;0;;1;1695.46;0;;0;772.548;0;;0;1511.3;0;;1;2135.08;0;;1;1511.87;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1597.16;0;;1;1912.11;0;;0;1496.81;0;;1;2157.8;0;;0;1506.47;0;;1;1760.32;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;341.274;0;;1;1658.66;0;;1;1694.02;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1617.91;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1668.64;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;923.284;0;;1;1340.94;0;;1;1673.77;0;;0;772.548;0;;0;1511.3;0;;1;2248.28;0;;1;1496.39;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1577.22;0;;1;1888.54;0;;0;1496.81;0;;1;2385.95;0;;0;1506.47;0;;1;1747.32;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;347.309;0;;1;1640.03;0;;1;1660.16;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1600.82;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1667.18;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;893.134;0;;1;1362.54;0;;1;1674.1;0;;0;772.548;0;;0;1511.3;0;;1;2394.97;0;;1;1495.93;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.6;0;;1;1892.1;0;;0;1496.81;0;;1;2410.34;0;;0;1506.47;0;;1;1745.27;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;340.435;0;;1;1644.12;0;;1;1650.25;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1602.41;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1669.12;0;;0;1499.23;0;;1;1198.8;0;;0;1506.47;0;;1;901.595;0;;1;1369.43;0;;1;1675.21;0;;0;772.548;0;;0;1511.3;0;;1;2434.76;0;;1;1499.06;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.22;0;;1;1897.01;0;;0;1496.81;0;;1;2414.65;0;;0;1506.47;0;;1;1747.86;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;329.443;0;;1;1639.83;0;;1;1641.96;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1605.21;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1667.08;0;;0;1499.23;0;;1;1203.89;0;;0;1506.47;0;;1;906.712;0;;1;1367.95;0;;1;1675.96;0;;0;772.548;0;;0;1511.3;0;;1;2482.68;0;;1;1497.17;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.15;0;;1;1894.16;0;;0;1496.81;0;;1;2402.69;0;;0;1506.47;0;;1;1745.47;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;327.953;0;;1;1638.73;0;;1;1642.83;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1603.44;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1669.7;0;;0;1499.23;0;;1;1198.56;0;;0;1506.47;0;;1;918.694;0;;1;1404.08;0;;1;1674.05;0;;0;772.548;0;;0;1511.3;0;;1;2508.03;0;;1;1499.63;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1579.59;0;;1;1898.87;0;;0;1496.81;0;;1;2453.98;0;;0;1506.47;0;;1;1748.76;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;328.191;0;;1;1633.57;0;;1;1626.73;0;;1;1614.32;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1602.43;0;;0;1434.04;0;;
