37695046;;;;116679567;;;;159105155;;;;371309470;;;;430660491;;;;435285905;;;;448272430;;;;470420047;;;;522733929;;;;604339201;;;;742506468;;;;886880444;;;;911495027;;;;1207376715;;;;1542534578;;;;1697486432;;;;1727552671;;;;1753665364;;;;1766948163;;;;1808223335;;;;1858553678;;;;2013004078;;;;2039415011;;;;2067041420;;;;2193084743;;;;2205307451;;;;2577696665;;;;2601856799;;;;2718816518;;;;2741203268;;;;2840588002;;;;2948292157;;;;3083589007;;;;3159490980;;;;3224530472;;;;3398999051;;;;3407079393;;;;3512535442;;;;3653308632;;;;3728188947;;;;3765118519;;;;3786730726;;;;3796975790;;;;3842771049;;;;3907300384;;;;3917984150;;;;3925378185;;;;4113400539;;;;4177852124;;;;4249208682;;;;
#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;#poses;f;isConstant;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2746.7;0;;0;1475.08;0;;1;2131.55;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2091.06;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2229.57;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1583.72;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;0;1511.3;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1110.36;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2060.56;0;;0;1475.08;0;;0;1491.98;0;;0;1489.57;0;;0;1303.68;0;;1;2054.66;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2087.45;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2935.51;0;;0;1475.08;0;;1;2299.61;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2219.05;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2365.83;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1719.57;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;0;1511.3;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1153.59;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2215.11;0;;0;1475.08;0;;0;1491.98;0;;0;1489.57;0;;0;1303.68;0;;1;2219.24;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2210.9;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;3265.51;0;;0;1475.08;0;;1;2541.77;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2384.38;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2599.22;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1854.93;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;0;1511.3;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1186.01;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2450.4;0;;0;1475.08;0;;1;2484.29;0;;0;1489.57;0;;0;1303.68;0;;1;2379.7;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2382.45;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;3006.92;0;;0;1475.08;0;;1;2360.99;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2252.15;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2416.75;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1753.95;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;0;1511.3;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1158.04;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2262.42;0;;0;1475.08;0;;1;2327.05;0;;0;1489.57;0;;0;1303.68;0;;1;2214.76;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2245.92;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;3047.71;0;;0;1475.08;0;;1;2448.62;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2372.64;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2535.97;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1858.04;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;1;2245.63;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1187.6;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2339.9;0;;0;1475.08;0;;1;2411.23;0;;0;1489.57;0;;0;1303.68;0;;1;2288.77;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2380.06;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2949.45;0;;0;1475.08;0;;1;2371.98;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2276.34;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2445.13;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1760.37;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;1;2363.01;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1160.49;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2294.61;0;;0;1475.08;0;;1;2348.97;0;;0;1489.57;0;;0;1303.68;0;;1;2213.34;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2270.67;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2845.62;0;;0;1475.08;0;;1;2278.85;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2189.57;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2330.48;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1694.96;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;0;1450.94;0;;1;2309.52;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1141.55;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2191.87;0;;0;1475.08;0;;1;2239.24;0;;0;1489.57;0;;0;1303.68;0;;1;2117.21;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2186.01;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2806.82;0;;0;1475.08;0;;1;2249.74;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2188.76;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2311.45;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1713.9;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1876.78;0;;1;2303.34;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1146.37;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2170.72;0;;0;1475.08;0;;1;2221.71;0;;0;1489.57;0;;0;1303.68;0;;1;2096.23;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2175.32;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2773.25;0;;0;1475.08;0;;1;2209.9;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2146.78;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2270.11;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1679.22;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1830.86;0;;1;2262.07;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1132.37;0;;0;1489.57;0;;0;1494.4;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2130.53;0;;0;1475.08;0;;1;2187.4;0;;0;1489.57;0;;0;1303.68;0;;1;2057.92;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2140.46;0;;0;1511.3;0;;
0;1518.54;0;;0;1494.4;0;;0;1489.57;0;;1;2802.78;0;;0;1475.08;0;;1;2258.38;0;;0;1491.98;0;;0;1525.78;0;;0;1489.57;0;;0;1504.06;0;;1;2179.99;0;;0;1491.98;0;;0;1240.91;0;;0;1484.74;0;;0;1516.13;0;;1;2320.27;0;;0;1542.68;0;;0;1477.5;0;;0;1475.08;0;;0;1511.3;0;;0;1450.94;0;;1;1673.05;0;;0;1482.33;0;;0;1482.33;0;;0;1484.74;0;;1;1865.37;0;;1;2314.44;0;;0;1494.4;0;;0;1496.81;0;;0;1453.36;0;;0;1484.74;0;;0;1453.36;0;;1;1129.05;0;;0;1489.57;0;;1;2128.15;0;;0;1479.91;0;;0;1494.4;0;;0;1487.16;0;;0;1491.98;0;;1;2181.55;0;;0;1475.08;0;;1;2237.82;0;;0;1489.57;0;;0;1303.68;0;;1;2104.91;0;;0;1513.71;0;;0;1511.3;0;;0;1520.95;0;;1;2173.38;0;;0;1511.3;0;;
